"ID","LACT","PrevDryDAT","FDAT","EASE","wasbred","ai1_DIM","ai1DIM","DIM1aidif","ai1_Date","outcome1AI","ai2","ai3","ai4","ai5","ai6","ai7","ai8","ai9","ai10","tmsbred","days1AItoPREG","PREG","conception_DIM","conceptionDIM","conception_DIMdif","conception_Date","PAI1","Abort_DIM","abort_Date","ABORTO","EPL","gestationDAYS","DIED","Died_DIM","died_Date","INDGST","Indigest_DIM","Indigest_Date","INJURY","Injury_DIM","Injury_Date","KETOSIS","ket_DIM","ket_Date","Lame_diagnosis","lame_DIM","lame_Date","lame","LDA","lda_DIM","lda_Date","MAST","mast_DIM","mast_Date","mast_Remark","MET","met_DIM","met_Date","MFEVER","mfever_DIM","mfever_Date","PYO","PYO_DIM","PYO_Date","PNEU","pneu_DIM","pneu_Date","rtp","RETAINP_DIM","RETAINP_Date","SOLD","sold_DIM","sold_Date","calvBCS","BCS7dim_Date","BCS7dim","BCS14dim_Date","BCS14dim","BCS21dim_Date","BCS21dim","BCS28dim_Date","BCS28dim","BCS35dim_Date","BCS35dim","BCS42dim_Date","BCS42dim","BCS49dim_Date","BCS49dim","BCS56dim_Date","BCS56dim","BCS63dim_Date","BCS63dim","BCS70dim_Date","BCS70dim","BCS77dim_Date","BCS77dim","BCS84dim_Date","BCS84dim","BCS91dim_Date","BCS91dim","BCS100dim_date","BCS100dim","BCSabort","BCSindigest","BCSket","BCSlame","BCSlda","BCSmast","BCSmet","BCSmfever","BCSpyo","BCSpneu","milkavg30","milkavg60","milkavg100","BCS_Date_dryoff","BCS_dryoff","dim_dryoff","nadirDIM","nadirBCS","date_7dafternadir","BCS_7dafternadir","dim_7afternadir","date_14dafternadir","BCS_14dafternadir","dim_14afternadir","date_21dafternadir","BCS_21dafternadir","dim_21afternadir","season","parity","INDGST_nadir","INJURY_nadir","KETOSIS_nadir","lame_nadir","LDA_nadir","MAST_nadir","MET_nadir","MFEVER_nadir","PNEU_nadir","rtp_nadir","PYO_nadir","dyst","REP","META","OTH","health","health_system","HEALTH1","Health_status","BCS_Dry_Calv","BCS_Cal_Nadir","BCS_Nadir_7d","BCS_Nadir_14d","BCS_Nadir_21d","BCS_dry","BCS_calv","BCS_nadir_c","BCS_nadirdim","BCS_Dry_Calv_Cat","BCS_Cal_Nadir_Cat","Q_BCS_7d_afternadir","BCS_Nadir_7d_Cat","Q_BCS_14d_afternadir","BCS_Nadir_14d_Cat","Q_BCS_21d_afternadir","BCS_Nadir_21d_Cat","milk_60","BCS_calv_7dim","BCS_calv_14dim","BCS_calv_21dim","Q_BCS_calv_7dim","Q_BCS_calv_14dim","Q_BCS_calv_21dim","Q_BCS_7dim","Q_BCS_14dim","Q_BCS_21dim","study","GNM","totalmilkproduced305","milkmonth1","milkmonth2","milkmonth3","milkmonth4","milkmonth5","milkmonth6","milkmonth7","milkmonth8","milkmonth9","milkmonth10","Sold_DIM1","sold_Remark","culling_reason","DMI1...195","DMI2...196","DMI3...197","DMI4...198","DMI5...199","DMI6...200","DMI7...201","DMI8...202","DMI9...203","DMI10...204","bcsm1","bcsm2","bcsm3","bcsm4","bcsm5","bcsm6","bcsm7","bcsm8","bcsm9","bcsm10","bcsm11","bcsm12","DMI1...217","DMI2...218","DMI3...219","DMI4...220","DMI5...221","DMI6...222","DMI7...223","DMI8...224","DMI9...225","DMI10...226","nbcs"
75933,4,"44146",2021-01-16,1,1,60,60,0,2021-03-17,"O",2021-04-19,"44336","44415","44477","44421","44236","44450",".",".",8,"64",1,"124",124,0,"44336","A","172","44384","1","1","48",0,NA,NA,0,".",".",0,NA,NA,1,"5","44217","Sole Ulcer","9","44221",1,0,NA,NA,0,".",".",NA,1,"6","44218",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,1,"334","44546",3.6,"44219","3.4","44226","3.4","44233","3.4","44240","3.4","44247","3.3","44254","3.2","44261","3.2","44268","3.1","44275","3.1","44282","3.1","44289","3.1","44296","3.1","44303","3.3","44312","3.1","3.1",".","3.5","3.4",NA,".","3.4",NA,".",NA,88.26,94.84,102.18,".",".",".",81,3,"44300","3.2","88","44307","3.1","95","44314","3.1","102","Winter","MP",0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,3,"MUL",3,"mult_events",".",-0.6,"0.2","0.1","0.1",NA,"Q4","Q3","Q4",NA,"Q1","Q4","Q4","Q3","Q3","Q3","Q2","Q2","-0.2","-0.2","-0.2","Q1","Q1","Q2","Q3","Q3","Q4",1,"34",11999.08690016,40.032215552,49.217453552,51.790680968,51.37609788,49.91326368,49.70914728,48.773840576,45.986517736,42.632658488,34.758301368,"334","CAR8","abortion","19.747800000000002","22.000800000000002","22.302499999999998","22.4557","22.810700000000001","22.032499999999999","21.865600000000001","21.1709","20.373899999999999","18.863499999999998",3.34643,3.34242,3.26129,3.27119,3.42581,3.27906,3.31656,3.376,3.35455,3.47045,3.52105,3.53636,"19.747800000000002","22.000800000000002","22.302499999999998","22.4557","22.810700000000001","22.032499999999999","21.865600000000001","21.1709","20.373899999999999","18.863499999999998",3
75934,3,"43656",2019-09-12,1,1,73,73,0,2020-02-20,"O",2020-02-20,"43918","43918",".",".",".",".",".",".",4,"37",1,"110",110,0,"43918","P",".",".","0","0",".",0,NA,NA,1,"116","43924",0,NA,NA,0,".",".","Warts","113","43921",1,0,NA,NA,0,".",".",NA,1,"9","43817",0,NA,NA,1,"25","43833",0,NA,NA,0,NA,NA,0,".",".",3.4,"43815","3.5",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".","43892","3.2","43899","3.1","43908","3.2",".","3.3",".",".",NA,".",".",NA,".",NA,48.29,73.38,85.1,"43745","3.5","-63",82,3.1,"43897","3.2","89","43904","3.1","96","43911","3.3","103","Fall","MP",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,"REP",2,"mult_events","-0.1",-0.3,"0.1","0","0.2","Q3","Q3","Q4","Q4","Q2","Q4","Q4","Q3","Q3","Q1","Q4","Q3","Q1","0.1",".",".","Q4",NA,NA,"Q4",NA,NA,1,".",11025.13415776,21.90168972,44.6674722,46.559404432,38.483198872,36.571762184,38.293143824,38.694572744,39.026148496,36.767713928,31.566828056,".",NA,NA,"14.864100000000001","20.5365","21.0322","19.266999999999999","18.927600000000002","19.6767","19.757100000000001","20.040500000000002","19.535399999999999","18.161000000000001",3.38065,3.2125,3.17213,3.20769,3.17258,3.24861,3.2668,3.39516,3.4678,3.49189,NA,3.475,"14.864100000000001","20.5365","21.0322","19.266999999999999","18.927600000000002","19.6767","19.757100000000001","20.040500000000002","19.535399999999999","18.161000000000001",3.1
75934,4,"44128",2020-12-28,1,1,60,60,0,2021-02-26,"P",2021-02-26,".",".",".",".",".",".",".",".",1,".",1,"60",60,0,"44253","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","4","44197",1,0,NA,NA,1,"47","44240","TDY21A",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,1,"157","44350",3.5,"44200","3.4","44207","3.5","44214","3.4","44221","3.2","44228","3.3","44235","3.3","44242","3.2","44249","3.2","44256","3.2","44263","3.1","44270","3.1","44277","3.1","44284","3.2","44293","3.2",".",".",".","3.4",NA,"3.2",".",NA,".",NA,87.32,103.43,106.96,".",".",".",51,3.1,"44251","3.2","58","44258","3.2","65","44265","3.1","72","Winter","MP",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,"OTH",2,"mult_events",".",-0.4,"0.1","0.1","0",NA,"Q4","Q4","Q3",NA,"Q3","Q4","Q3","Q3","Q3","Q3","Q1","Q3","-0.1","0","-0.1","Q1","Q3","Q3","Q3","Q4","Q4",1,"44",5859.82804224,39.608560624,54.500439576,55.704272744,55.085573256,47.888428992,40.77111692,NA,NA,NA,NA,"157","CAR7","mastitis","19.503399999999999","23.142399999999999","23.314499999999999","23.613399999999999","21.892600000000002","20.325900000000001",".",".",".",".",3.38065,3.2125,3.17213,3.20769,3.17258,3.24861,3.2668,3.39516,3.4678,3.49189,NA,3.475,"19.503399999999999","23.142399999999999","23.314499999999999","23.613399999999999","21.892600000000002","20.325900000000001",".",".",".",".",3.1
75935,4,"44124",2020-12-25,2,1,60,60,0,2021-02-23,"O",2021-03-28,"44316",".",".",".",".",".",".",".",3,"66",1,"126",126,0,"44316","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Sole Ulcer","114","44304",1,0,NA,NA,1,"187","44377","TDY21A",0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"44197","3.1","44204","3.3","44211","3.2","44218","3.2","44225","3.4","44232","3.2","44239","3.3","44246","3.2","44253","3.2","44260","3.2","44267","3.2","44274","3.2","44281","3.2","44290","3.3",".",".",".","3.2",NA,"3.1",".",NA,".",NA,65.64,80.27,83.69,".",".",".",4,3.1,"44201","3.4","11","44208","3.2","18","44215","3.2","25","Winter","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.3,"0.3","0.1","0.1",NA,"Q3","Q4","Q1",NA,"Q4","Q4","Q4","Q3","Q3","Q4","Q2","Q1","-0.3","-0.1","-0.2","Q1","Q2","Q3","Q1","Q3","Q3",1,"210",8625.69598064,29.772418104,43.30442824,45.716176904,37.987876408,39.531903576,38.96582076,37.240356792,32.326594656,23.2012308,21.453087232,".",NA,NA,"16.690100000000001","20.282699999999998","20.831299999999999","19.155000000000001",".","19.5076","19.243200000000002","18.223400000000002","16.020399999999999","15.716900000000001",3.3,3.3371,3.18197,3.2,3.15484,3.15156,3.15041,3.25484,3.35506,3.51235,3.68333,3.43,"16.690100000000001","20.282699999999998","20.831299999999999","19.155000000000001",".","19.5076","19.243200000000002","18.223400000000002","16.020399999999999","15.716900000000001",3.1
75936,3,"43699",2019-10-22,3,1,58,58,0,2019-12-19,"O",2020-01-16,"44076","43876","43880","43893","43909","43866",".",".",8,"135",1,"193",193,0,"43953","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.63,"43767","3.7","43774","3.6","43781","3.5","43788","3.5","43795","3.5","43802","3.4","43809","3.4","43816","3.3","43823","3.3","43830","3.2","43837","3.2","43844","3.3",".",".",".",".",".",".",".",".",NA,".",".",NA,".",NA,66.71,80.91,85.65,"43699","3.7","-61",64,3.2,"43831","3.2","71","43838","3.3","78","43845","3.3","85","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-7.0000000000000007E-2",-0.43,"0","0.1","0.1","Q4","Q4","Q4","Q3","Q3","Q2","Q4","Q1","Q4","Q2","Q4","Q2","Q1","7.0000000000000007E-2","-0.03","-0.13","Q4","Q3","Q3","Q4","Q4","Q4",1,"-44",10496.61329528,30.257761544,43.362941608,44.807178536,36.11499504,38.402913088,37.347404504,36.546814624,33.335836856,29.318826104,25.82526052,".",NA,NA,"16.810300000000002","20.194700000000001","20.6007","18.820399999999999","19.358499999999999","19.395499999999998","19.378499999999999","18.7","18.015000000000001","17.1633",3.26111,3.45417,3.32951,3.4209,3.40484,3.44332,3.52934,3.61333,3.65,3.67576,3.57,3.41538,"16.810300000000002","20.194700000000001","20.6007","18.820399999999999","19.358499999999999","19.395499999999998","19.378499999999999","18.7","18.015000000000001","17.1633",3.2
75936,4,"43873",2021-02-09,3,1,60,60,0,2021-10-04,"O",2021-05-20,"44376",".",".",".",".",".",".",".",3,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,1,"142","44378",3.27,"44243","3.4","44250","3.8","44257","3.5","44264","3.5","44271","3.3","44278","3.4","44285","3.5","44292","3.5","44299","3.5","44306","3.5","44313","3.5",".",".",".",".",".",".",".",".",".",".",NA,".",".",NA,".",NA,70.07,87.73,102.31,".",".",".",1,3.2,"44244","3.4","8","44251","3.7","15","44258","3.5","22","Winter","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.07,"0.2","0.5","0.3",NA,"Q2","Q4","Q1",NA,"Q4","Q4","Q3","Q4","Q4","Q4","Q4","Q1","0.13","0.53","0.23","Q4","Q4","Q4","Q3","Q4","Q4",1,".",4405.0813876,31.781830664,51.242741832,51.610151352,45.904417584,29.70347212,NA,NA,NA,NA,NA,"142","CAR4","not_preg","17.209700000000002","22.883500000000002","22.851900000000001","21.8276","17.0792",".",".",".",".",".",3.26111,3.45417,3.32951,3.4209,3.40484,3.44332,3.52934,3.61333,3.65,3.67576,3.57,3.41538,"17.209700000000002","22.883500000000002","22.851900000000001","21.8276","17.0792",".",".",".",".",".",3.2
75938,3,"43643",2019-08-17,1,1,60,60,0,2019-10-16,"O",2019-10-12,"43892","43890","43917","43895","43981",".",".",".",7,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".","Warts","19","43713",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"94","43788",0,NA,NA,0,NA,NA,1,"305","43999",3.4,"43701","3.4","43708","3.2","43715","3.1","43722","2.9","43729","2.9","43736","3","43743","2.9","43750","3","43757","2.9","43764","2.9","43771","3","43778","3","43785","3","43794","3",".",".",".","3.1",NA,".",".",NA,"3",NA,101.97,112.82,119.9,"43643","3.5","-51",33,2.8,"43734","3","40","43741","2.9","47","43748","2.9","54","Summer","MP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event","-0.1",-0.6,"0.2","0.1","0.1","Q3","Q3","Q2","Q2","Q2","Q1","Q2","Q4","Q2","Q3","Q2","Q2","Q4","0","-0.2","-0.3","Q2","Q2","Q2","Q3","Q2","Q2",1,"0",14418.3969428,46.252322648,56.258562168,59.789322296,57.976315072,58.453040264,53.733415504,46.043670328,41.472823744,36.158539872,26.772814208,"305","CAR4","not_preg","20.692799999999998","23.779699999999998","24.945900000000002","24.864899999999999","25.369499999999999",".",".","20.3872","18.3629","15.7469",3.11111,3.3,3.41786,3.5027,3.58548,3.5,3.475,3.32667,2.98621,2.91613,2.99667,3.08065,"20.692799999999998","23.779699999999998","24.945900000000002","24.864899999999999","25.369499999999999",".",".","20.3872","18.3629","15.7469",2.8
75943,3,"43847",2020-03-19,1,1,70,70,0,2020-05-28,"O",2020-06-20,"44039","43990","44069",".",".",".",".",".",5,"9",1,"160",160,0,"44069","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.3,"43916","3.2","43923","3","43930","2.9","43937","2.9","43944","2.8","43951","2.6","43958","2.6","43965","2.7","43972","2.9","43979","2.7","43986","2.7","43993","2.8","44000","2.81","44009","2.67",".",".",".",".",NA,".",".",NA,".",NA,105.05,117.49,121.79,"43847","3.4","-62",41,2.6,"43957","2.6","48","43964","2.6","55","43971","2.9","62","Winter","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.1",-0.7,"0","0","0.3","Q2","Q2","Q1","Q2","Q2","Q1","Q1","Q1","Q1","Q1","Q2","Q4","Q4","-0.1","-0.3","-0.4","Q2","Q1","Q1","Q1","Q1","Q1",1,"0",14603.82988832,47.648025232,58.9329406,58.45213308,56.694917672,56.203677536,53.67580932,50.452584568,47.516483552,49.540411056,46.061814008,".",NA,NA,"20.895","24.051500000000001","24.093","23.240100000000002","22.954599999999999","22.2333","21.426100000000002","20.627500000000001","21.457599999999999","20.7058",2.9481,2.89643,3.1881,2.88636,2.74355,2.78837,2.66454,2.68171,2.73837,2.87975,2.96889,3.00538,"20.895","24.051500000000001","24.093","23.240100000000002","22.954599999999999","22.2333","21.426100000000002","20.627500000000001","21.457599999999999","20.7058",2.6
75943,4,"44286",2021-02-06,1,1,60,60,0,2021-01-08,"O",2021-08-23,"44460","44466","44387","44486","44494","44516","44522","44546",15,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"44356","3","44363","3.2","44370","2.7","44377","2.6","44384","2.8","44391","2.4","44398","2.2999999999999998","44405","2.2999999999999998","44412","2.4",".",".","44426","2.2000000000000002",".",".","44440","2.6","44449","2.5",".",".",".",".",NA,".",".",NA,".",NA,111.13,129.94,132.22,".",".",".",71,2.1,"44427","2.2000000000000002","78",".",".",".","44441","2.7","92","Spring","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-1.3,"0.1",".","0.6",NA,"Q3","Q1","Q4",NA,"Q1","Q1","Q3",NA,NA,"Q1","Q4","Q4","-0.4","-0.2","-0.7","Q1","Q2","Q1","Q1","Q2","Q1",1,".",14268.530146,50.406771776,66.298821088,61.29842288,58.262531624,58.201750296,53.307039024,57.131273176,55.987767744,56.402350832,40.6191636,".",NA,NA,"20.7712","25.779499999999999","24.853899999999999","24.365300000000001","23.478100000000001","22.627800000000001","22.653600000000001","21.888200000000001","22.3843","18.7562",2.9481,2.89643,3.1881,2.88636,2.74355,2.78837,2.66454,2.68171,2.73837,2.87975,2.96889,3.00538,"20.7712","25.779499999999999","24.853899999999999","24.365300000000001","23.478100000000001","22.627800000000001","22.653600000000001","21.888200000000001","22.3843","18.7562",2.1
75948,3,"44045",2020-04-23,1,1,60,60,0,2020-06-22,"O",2020-07-24,"44059","44084","44150","44024",".",".",".",".",6,"55",1,"115",115,0,"44059","A","265","44209","1","1","37",0,NA,NA,0,".",".",0,NA,NA,1,"17","43961",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,1,"426","44370",3.6,"43951","3.5","43958","3.4","43965","3.4","43972","3.3","43979","3.2","43986","3.2","43993","3.1","44000","3.1","44007","3.08","44014","3.1","44021","3.1","44028","2.96","44035","2.91","44044","3","3.5",".","3.4",".",NA,".",".",NA,".",NA,104.07,120.89,127.38,".",".",".",88,2.89,"44039","2.97","95","44046","3","102","44053","3","109","Spring","MP",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,"MET",1,"one_event",".",-0.71,"0.08","0.11","0.11",NA,"Q4","Q2","Q4",NA,"Q1","Q2","Q2","Q2","Q3","Q2","Q3","Q4","-0.1","-0.2","-0.2","Q1","Q1","Q2","Q4","Q3","Q4",1,"149",15342.5452836,47.20305148,62.71816584,62.124867504,65.229251152,61.224033792,57.598019344,55.865297904,52.688339536,50.858095816,44.950513608,"426","CAR8","abortion","21.669","25.785900000000002","25.7377","27.0243","25.567299999999999","24.1616","23.445699999999999","22.707799999999999","22.430299999999999","21.053699999999999",3.52083,3.45357,3.50645,3.50667,3.21452,3.20872,3.08658,3.16452,3.23898,3.33704,3.36333,3.45806,"21.669","25.785900000000002","25.7377","27.0243","25.567299999999999","24.1616","23.445699999999999","22.707799999999999","22.430299999999999","21.053699999999999",2.89
75952,4,"44029",2020-09-24,1,1,58,58,0,2020-11-21,"P",2020-11-21,".",".",".",".",".",".",".",".",1,".",1,"58",58,0,"44156","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.3,"44105","3.2","44112","3.2","44119","3.1",".",".","44133","3","44140","3","44147","3","44154","3","44161","2.9","44168","2.9","44175","3","44182","2.9","44189","3","44198","3.1",".",".",".",".",NA,".",".",NA,".",NA,94.93,109.97,118.31,".",".",".",59,2.9,"44164","2.9","66","44171","3","73","44178","3","80","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health",".",-0.4,"0","0.1","0.1",NA,"Q2","Q2","Q3",NA,"Q3","Q2","Q1","Q2","Q3","Q2","Q2","Q3","-0.1","-0.1","-0.2","Q2","Q3","Q3","Q1","Q2","Q2",1,"171",11233.432676,43.057674192,57.947738776,59.483147696,57.174364416,52.171698248,51.70041616,47.81313272,40.329318312,35.712205344,28.657488968,".",NA,NA,"19.685600000000001","23.5837","24.109300000000001","23.960599999999999",".","22.779299999999999","21.933700000000002","19.9495","18.5578","16.736799999999999",2.99516,3.00938,3.15574,3.23731,3.38871,3.33669,3.34449,3.2625,3.11739,3.024,2.99,2.99881,"19.685600000000001","23.5837","24.109300000000001","23.960599999999999",".","22.779299999999999","21.933700000000002","19.9495","18.5578","16.736799999999999",2.9
75952,5,"44402",2021-08-25,1,1,60,60,0,2021-10-24,"O",2021-11-26,"44546",".",".",".",".",".",".",".",3,".",0,".",NA,0,".",NA,".",".",".",".",".",0,NA,NA,1,"29","44462",0,NA,NA,0,".",".","No Treat","140","44573",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,1,"145","44578",3.33,"44440","3.2","44447","3.2","44454","2.9","44461","3",".",".",".",".","44482","2.9","44489","2.9","44496","2.9","44503","2.9","44510","3","44517","3","44524","3","44533","3",".","3",".","2.8",NA,".",".",NA,".",NA,121.62,129.39,130.72,".",".",".",34,2.8,".",".",".","44481","2.9","48","44488","2.9","55","Summer","MP",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"OTH",1,"one_event",".",-0.53,".","0.1","0.1",NA,"Q3","Q2","Q2",NA,"Q2",NA,NA,"Q2","Q3","Q2","Q2","Q4","-0.13","-0.13","-0.43","Q1","Q2","Q1","Q1","Q2","Q1",1,"171",7409.9469508,55.164044672,62.217400272,60.886561344,55.02751348,44.32047432,NA,NA,NA,NA,NA,"145","CAR1","sickness","22.4329","24.702400000000001","24.4771","23.398099999999999",".",".",".",".",".",".",2.99516,3.00938,3.15574,3.23731,3.38871,3.33669,3.34449,3.2625,3.11739,3.024,2.99,2.99881,"22.4329","24.702400000000001","24.4771","23.398099999999999",".",".",".",".",".",".",2.8
75954,3,"43729",2019-11-17,1,1,60,60,0,2020-01-16,"O",2020-03-21,"43935","43968","44049","44012","43990","44174",".",".",8,"24",1,"300",300,0,"44086","P",".",".","0","0",".",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,1,"94","43880",0,NA,NA,0,NA,NA,0,".",".",3.47,"43793","3.5","43800","3.5",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",NA,".",".",NA,".",NA,94.19,112.84,124.5,"43729","3.7","-57",0,3.4,"43793","3.5","7","43800","3.5","14",".",".",".","Fall","MP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"HLT",0,"health","-0.23",-0.07,"0.1","0.1",".","Q4","Q4","Q4","Q1","Q1","Q4","Q4","Q3","Q4","Q3",NA,NA,"Q4","0.03","0.03",".","Q3","Q4",NA,"Q4","Q4",NA,1,"-24",15420.98948408,42.722469704,59.934925328,64.481277944,60.493750672,53.364645208,54.138926752,49.843410512,47.472485128,47.217566424,41.893303528,".",NA,NA,"19.8582","24.947600000000001","26.0367","25.322299999999998","23.639299999999999","23.915299999999998","22.838799999999999","22.587499999999999","22.448799999999999","21.212599999999998",3.49516,3.505,3.56721,3.57541,3.49516,3.55483,3.50524,3.64462,3.50854,3.37273,3.43108,3.42576,"19.8582","24.947600000000001","26.0367","25.322299999999998","23.639299999999999","23.915299999999998","22.838799999999999","22.587499999999999","22.448799999999999","21.212599999999998",3.4
75954,4,"44306",2021-06-20,1,1,63,63,0,2021-08-22,"O",2021-09-24,"44496","44529",".",".",".",".",".",".",4,"99",1,"162",162,0,"44529","P",".",".","0","0",".",0,NA,NA,1,"7","44374",0,NA,NA,1,"5","44372","Warts","185","44552",1,0,NA,NA,0,".",".",NA,0,".",".",0,NA,NA,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.4,"44374","3.6","44381","3.5","44388","3.4","44395","3.4","44402","3.2","44409","3.2",".",".",".",".",".",".",".",".","44444","3.3","44451","3.2","44458","3.3",".",".",".","3.6","3.5","3",NA,".",".",NA,".",NA,106.1,124.28,129.3,".",".",".",33,3.2,"44407","3.2","40",".",".",".",".",".",".","Summer","MP",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,"MUL",2,"mult_events",".",-0.2,"0",".",".",NA,"Q3","Q4","Q2",NA,"Q4","Q4","Q1",NA,NA,NA,NA,"Q4","0.2","0.1","0","Q4","Q4","Q4","Q4","Q4","Q4",1,"1",12193.70508368,48.126564792,65.936854672,63.790003736,60.49556504,55.958284264,50.523798512,39.829006336,37.590529816,34.913429832,NA,".",NA,NA,"21.274100000000001","26.366800000000001","25.855599999999999","25.322800000000001","24.3188","23.213000000000001","20.024999999999999","19.2409","18.6587",".",3.49516,3.505,3.56721,3.57541,3.49516,3.55483,3.50524,3.64462,3.50854,3.37273,3.43108,3.42576,"21.274100000000001","26.366800000000001","25.855599999999999","25.322800000000001","24.3188","23.213000000000001","20.024999999999999","19.2409","18.6587",".",3.2
75956,3,"43699",2019-10-17,1,1,60,60,0,2019-12-16,"O",2020-06-01,"44167","43935","43956","43977","43957",".",".",".",7,"58",1,"118",118,0,"43873","A","475","44230","0","0","357",0,NA,NA,0,".",".",0,NA,NA,0,".",".",NA,".",".",0,0,NA,NA,0,".",".",NA,0,".",".",1,1,2019-10-18,0,".",".",0,NA,NA,0,NA,NA,0,".",".",3.5,"43762","3.6","43769","3.5","43776","3.4","43783","3.3","43790","3.2","43797","3.2","43804","3.1","43811","3.1","43818","3.1","43825","3","43832","3.2","43839","3.2",".",".",".",".","3.6",".",".",".",NA,".",".",3.5,".",NA,106.87,121.51,132.27,"43699","3.7","-56",64,3,"43826","3","71","43833","3.2","78","43840","3.2","85","Fall","MP",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,"MET",1,"one_event","-0.2",-0.5,"0","0.2","0.2","Q4","Q4","Q3","Q3","Q1","Q2","Q2","Q1","Q3","Q4","Q4","Q3","Q4","0.1","0","-0.1","Q4","Q3","Q3","Q4","Q4","Q4",1,"0",16639.28770096,48.477191408,61.987429128,68.319119856,63.35092668,63.512405432,57.945470816,52.036527832,50.851745528,51.087159776,45.512060504,".",NA,NA,"21.475999999999999","25.0227","26.733499999999999","25.810199999999998","25.8886","24.508700000000001","23.104600000000001","23.173200000000001","23.434100000000001","22.0305",3.488,3.44667,3.25246,3.31061,3.4,3.37102,3.44615,3.54211,3.34333,3.47246,3.46133,3.34355,"21.475999999999999","25.0227","26.733499999999999","25.810199999999998","25.8886","24.508700000000001","23.104600000000001","23.173200000000001","23.434100000000001","22.0305",3
